PlayerId,CFOnIce,CAOnIce,CorsiOn,CFOffIce,CAOffIce,CorsiOff,CFOn%,CFOff%,CF%,FFOnIce,FAOnIce,FenwickOn,FFOffIce,FAOffIce,FenwickOff,FFOn%,FFOff%,FF%,xGFOnIce,xGAOnIce,xGOn,xGFOffIce,xGAOffIce,xGOff,xGOn%,xGOff%,xG%
8478400,299.0,237.0,62.0,782.0,804.0,-22.0,0.5578358208955224,0.4930643127364439,0.0647715081590785,203.0,173.0,30.0,592.0,612.0,-20.0,0.5398936170212766,0.49169435215946844,0.048199264861808144,12.151869983,11.9343783778,0.21749160519999933,33.4130635794,38.4753567654,-5.062293185999998,0.5045148501738852,0.4647906216208423,0.03972422855304292
8478401,957.0,831.0,126.0,2400.0,2366.0,34.0,0.535234899328859,0.5035669324381032,0.031667966890755794,729.0,640.0,89.0,1806.0,1809.0,-3.0,0.5325054784514244,0.4995850622406639,0.03292041621076047,41.5235895264,37.3890437021,4.134545824300005,112.2189649444,107.6451415229,4.573823421499995,0.5261969830123904,0.5104014782016733,0.01579550481071712
8478402,1531.0,1169.0,362.0,2315.0,2297.0,18.0,0.567037037037037,0.5019514310494363,0.06508560598760071,1166.0,904.0,262.0,1691.0,1763.0,-72.0,0.5632850241545894,0.4895773016792125,0.07370772247537688,79.73463892550001,57.9843438054,21.750295120100006,99.354835611,108.9634499835,-9.6086143725,0.578966220519504,0.4769376597328485,0.10202856078665545
8478403,526.0,502.0,24.0,1308.0,1086.0,222.0,0.5116731517509727,0.5463659147869674,-0.03469276303599467,389.0,357.0,32.0,978.0,778.0,200.0,0.5214477211796247,0.5569476082004556,-0.035499887020830956,21.4152489883,20.345970460800004,1.0692785274999963,61.2721782379,48.524638183499995,12.747540054400005,0.5128022905174413,0.5580505904901422,-0.045248299972700856
8478407,1165.0,1125.0,40.0,1979.0,1956.0,23.0,0.5087336244541485,0.5029224904701398,0.005811133984008676,847.0,856.0,-9.0,1488.0,1476.0,12.0,0.49735760422783326,0.5020242914979757,-0.004666687270142411,46.7898832111,55.3365285153,-8.546645304200005,83.2091936852,87.3561608699,-4.146967184699989,0.4581565377666615,0.4878434656454212,-0.029686927878759706
8478408,829.0,732.0,97.0,2131.0,1874.0,257.0,0.5310698270339526,0.5320848938826467,-0.0010150668486941239,628.0,568.0,60.0,1596.0,1424.0,172.0,0.5250836120401338,0.528476821192053,-0.0033932091519192076,40.1245360201,30.397772919,9.726763101100001,98.41328766999999,89.4032471833,9.010040486699992,0.5689623131135682,0.5239862813296433,0.04497603178392484
8478413,649.0,680.0,-31.0,2070.0,2026.0,44.0,0.48833709556057187,0.50537109375,-0.017033998189428134,511.0,501.0,10.0,1566.0,1536.0,30.0,0.5049407114624506,0.504835589941973,0.00010512152047759127,30.880989533100003,24.298962648,6.582026885100003,87.6488054888,78.7629512843,8.885854204499992,0.5596414696364529,0.5266983967263074,0.03294307291014553
8478414,1229.0,1180.0,49.0,2009.0,2687.0,-678.0,0.5101701951017019,0.42781090289608176,0.08235929220562016,946.0,859.0,87.0,1509.0,1912.0,-403.0,0.5240997229916897,0.4410990938322128,0.08300062915947692,60.0214236809,51.9056043187,8.1158193622,87.5319399243,111.8523389456,-24.32039902129999,0.536254957838374,0.4390112421120993,0.09724371572627466
8478415,152.0,103.0,49.0,316.0,306.0,10.0,0.596078431372549,0.5080385852090032,0.08803984616354577,128.0,81.0,47.0,254.0,233.0,21.0,0.6124401913875598,0.5215605749486653,0.09087961643889453,7.4945179862,4.018632598399999,3.475885387800001,13.658051923199999,12.2297752262,1.4282766969999994,0.6509528326872294,0.5275858744103424,0.12336695827688693
8478416,804.0,716.0,88.0,1588.0,1591.0,-3.0,0.5289473684210526,0.49952815350739227,0.02941921491366034,616.0,535.0,81.0,1230.0,1224.0,6.0,0.5351867940920938,0.5012224938875306,0.0339643002045632,39.7036282205,33.0657567938,6.637871426700002,77.360797628,76.33903423909999,1.0217633889000126,0.5456089564684076,0.5033238923442138,0.04228506412419375
