gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,teamId,teamName,teamLink,season
69,35,26,8,78,56.5,3.304,3.246,1.026,21.3,45.0,40.0,211.0,78.5,32.6522,32.2754,0.743,0.265,0.8,0.963,0.429,0.594,4005.0,2014.0,1991.0,50.3,10.1,0.899,13,Florida Panthers,/api/v1/teams/13,20192020
70,43,21,6,92,65.7,3.471,2.771,1.3279,23.1,49.0,43.0,212.0,81.4,31.0857,30.9286,0.732,0.448,0.8210000000000001,0.861,0.581,0.611,4032.0,2037.0,1995.0,50.5,11.2,0.91,14,Tampa Bay Lightning,/api/v1/teams/14,20192020
69,41,20,8,90,65.2,3.42,3.072,1.1056,19.4,42.0,42.0,216.0,82.6,31.971,30.2029,0.727,0.47200000000000003,0.87,0.844,0.625,0.5710000000000001,4121.0,1991.0,2130.0,48.3,10.7,0.898,15,Washington Capitals,/api/v1/teams/15,20192020
70,32,30,8,72,51.4,2.971,3.057,1.0,15.2,33.0,37.0,217.0,82.1,31.8143,35.1143,0.625,0.316,0.731,0.786,0.47800000000000004,0.467,3933.0,1964.0,1969.0,49.9,9.3,0.913,16,Chicago Blackhawks,/api/v1/teams/16,20192020
71,17,49,5,39,27.5,2.0,3.732,0.5444,14.9,32.0,58.0,215.0,74.3,27.0986,32.8028,0.367,0.146,0.47400000000000003,0.6000000000000001,0.333,0.20400000000000001,3960.0,1959.0,2001.0,49.5,7.4,0.886,17,Detroit Red Wings,/api/v1/teams/17,20192020
69,35,26,8,78,56.5,3.072,3.101,1.1176,17.3,39.0,51.0,226.0,76.1,33.1449,31.2609,0.73,0.25,0.8,0.8150000000000001,0.47400000000000003,0.5670000000000001,4085.0,2135.0,1950.0,52.3,9.3,0.901,18,Nashville Predators,/api/v1/teams/18,20192020
71,42,19,10,94,66.2,3.141,2.676,1.2521,24.3,49.0,42.0,202.0,79.3,30.6901,29.5775,0.75,0.387,0.654,0.8180000000000001,0.6000000000000001,0.559,4020.0,2073.0,1947.0,51.6,10.2,0.91,19,St. Louis Blues,/api/v1/teams/19,20192020
70,36,27,7,79,56.4,2.914,3.057,0.9178000000000001,21.2,41.0,35.0,193.0,82.1,31.6,32.4429,0.667,0.4,0.857,0.852,0.5,0.485,4120.0,2022.0,2098.0,49.1,9.2,0.906,20,Calgary Flames,/api/v1/teams/20,20192020
70,42,20,8,92,65.7,3.371,2.714,1.4087,19.1,46.0,39.0,241.0,81.4,32.2429,31.3286,0.6980000000000001,0.444,0.731,0.85,0.559,0.636,4095.0,2031.0,2064.0,49.6,10.5,0.913,21,Colorado Avalanche,/api/v1/teams/21,20192020
71,37,25,9,83,58.5,3.141,3.028,0.8987,29.5,59.0,31.0,200.0,84.4,29.5775,32.0282,0.744,0.25,0.8150000000000001,0.897,0.429,0.5640000000000001,3930.0,1925.0,2005.0,49.0,10.6,0.905,22,Edmonton Oilers,/api/v1/teams/22,20192020
69,36,27,6,78,56.5,3.246,3.101,0.9724,24.1,57.0,42.0,236.0,80.5,31.2029,33.2899,0.774,0.316,0.75,0.885,0.371,0.667,4008.0,2166.0,1842.0,54.0,10.4,0.907,23,Vancouver Canucks,/api/v1/teams/23,20192020
71,29,33,9,67,47.2,2.563,3.169,0.8784000000000001,14.7,27.0,49.0,184.0,77.0,29.662,32.1408,0.583,0.229,0.9,0.806,0.185,0.585,3940.0,1991.0,1949.0,50.5,8.6,0.901,24,Anaheim Ducks,/api/v1/teams/24,20192020
69,37,24,8,82,59.4,2.58,2.5220000000000002,0.9818,21.1,42.0,44.0,199.0,79.7,30.6232,31.5507,0.719,0.378,0.85,0.885,0.581,0.485,3994.0,2070.0,1924.0,51.8,8.4,0.92,25,Dallas Stars,/api/v1/teams/25,20192020
70,29,35,6,64,45.7,2.529,2.9859999999999998,0.8429000000000001,17.1,33.0,43.0,193.0,77.4,33.2143,29.7,0.59,0.194,0.655,0.9,0.37,0.5,3998.0,2031.0,1967.0,50.8,7.6,0.899,26,Los Angeles Kings,/api/v1/teams/26,20192020
70,29,36,5,63,45.0,2.571,3.214,0.7593000000000001,17.5,33.0,32.0,189.0,85.7,30.0143,30.5714,0.625,0.23700000000000002,0.737,0.87,0.417,0.419,3817.0,1868.0,1949.0,48.9,8.6,0.895,28,San Jose Sharks,/api/v1/teams/28,20192020
70,33,22,15,81,57.9,2.571,2.614,1.0246,16.4,31.0,31.0,189.0,81.7,32.4571,29.8857,0.667,0.265,0.579,0.667,0.385,0.6000000000000001,3883.0,1883.0,2000.0,48.5,7.9,0.913,29,Columbus Blue Jackets,/api/v1/teams/29,20192020
69,35,27,7,77,55.8,3.159,3.145,1.1143,21.3,46.0,47.0,216.0,77.2,30.1014,30.6522,0.676,0.343,0.704,0.75,0.63,0.405,4016.0,1945.0,2071.0,48.4,10.5,0.897,30,Minnesota Wild,/api/v1/teams/30,20192020
71,37,28,6,80,56.3,3.0,2.831,0.9718,20.5,42.0,39.0,205.0,77.6,31.2958,32.6056,0.719,0.359,0.857,0.96,0.419,0.583,3969.0,1988.0,1981.0,50.1,9.6,0.913,52,Winnipeg Jets,/api/v1/teams/52,20192020
70,33,29,8,74,52.9,2.714,2.614,1.0236,19.2,41.0,34.0,214.0,82.7,31.7143,32.4286,0.667,0.265,0.6920000000000001,0.8150000000000001,0.452,0.5,3982.0,1956.0,2026.0,49.1,8.6,0.919,53,Arizona Coyotes,/api/v1/teams/53,20192020
71,39,24,8,86,60.6,3.155,2.944,1.0417,22.0,42.0,50.0,191.0,76.6,34.507,29.3239,0.765,0.35100000000000003,0.76,0.886,0.596,0.55,4205.0,2103.0,2102.0,50.0,9.1,0.9,54,Vegas Golden Knights,/api/v1/teams/54,20192020
56,19,30,7,45,40.2,2.589,3.375,0.8293,14.2,22.0,43.0,155.0,71.0,28.7857,31.0179,0.552,0.111,0.737,0.733,0.211,0.417,3180.0,1481.0,1699.0,46.6,9.0,0.891,1,New Jersey Devils,/api/v1/teams/1,20202021
56,32,17,7,71,63.4,2.714,2.232,1.2418,18.8,27.0,22.0,144.0,83.7,28.9821,28.3929,0.8210000000000001,0.321,0.833,0.842,0.6900000000000001,0.44,2916.0,1498.0,1418.0,51.4,9.4,0.921,2,New York Islanders,/api/v1/teams/2,20202021
56,27,23,6,60,53.6,3.143,2.768,1.0943,20.7,37.0,30.0,179.0,82.2,28.6964,29.7143,0.7000000000000001,0.231,0.739,0.808,0.545,0.484,3026.0,1346.0,1680.0,44.5,11.0,0.907,3,New York Rangers,/api/v1/teams/3,20202021
56,25,23,8,58,51.8,2.857,3.518,0.806,19.2,32.0,45.0,167.0,73.0,30.2143,29.2143,0.609,0.333,0.769,0.833,0.441,0.455,3217.0,1738.0,1479.0,54.0,9.5,0.88,4,Philadelphia Flyers,/api/v1/teams/4,20202021
56,37,16,3,77,68.8,3.446,2.768,1.27,23.7,36.0,35.0,152.0,77.4,30.0714,29.9821,0.793,0.519,0.846,0.926,0.655,0.68,3191.0,1573.0,1618.0,49.3,11.5,0.908,5,Pittsburgh Penguins,/api/v1/teams/5,20202021
56,33,16,7,73,65.2,2.9290000000000003,2.393,1.1383,21.9,35.0,25.0,160.0,86.0,33.3214,27.0714,0.735,0.364,0.909,0.885,0.615,0.467,3169.0,1751.0,1418.0,55.2,8.8,0.912,6,Boston Bruins,/api/v1/teams/6,20202021
56,15,34,7,37,33.0,2.393,3.5,0.635,21.0,30.0,31.0,143.0,77.7,28.4286,33.7321,0.421,0.189,0.364,0.667,0.357,0.244,3053.0,1514.0,1539.0,49.6,8.4,0.896,7,Buffalo Sabres,/api/v1/teams/7,20202021
56,24,21,11,59,52.7,2.821,2.946,1.0291,19.2,29.0,37.0,151.0,78.5,31.1786,28.1964,0.613,0.2,0.7000000000000001,0.9,0.485,0.318,3114.0,1507.0,1607.0,48.4,9.0,0.896,8,Montréal Canadiens,/api/v1/teams/8,20202021
56,23,28,5,51,45.5,2.768,3.375,0.803,15.5,27.0,36.0,174.0,79.0,29.6964,32.125,0.667,0.219,0.867,0.85,0.40900000000000003,0.452,3100.0,1469.0,1631.0,47.4,9.3,0.895,9,Ottawa Senators,/api/v1/teams/9,20202021
56,35,14,7,77,68.8,3.321,2.643,1.375,20.0,31.0,31.0,155.0,78.5,31.2679,27.8214,0.735,0.455,0.6920000000000001,0.8,0.559,0.75,2981.0,1523.0,1458.0,51.1,10.6,0.905,10,Toronto Maple Leafs,/api/v1/teams/10,20202021
56,36,12,8,80,71.4,3.125,2.393,1.3086,25.6,42.0,26.0,164.0,85.2,32.0357,28.2321,0.735,0.5,0.81,0.862,0.639,0.632,3425.0,1845.0,1580.0,53.9,9.8,0.915,12,Carolina Hurricanes,/api/v1/teams/12,20202021
56,37,14,5,79,70.5,3.357,2.696,1.2553,20.5,39.0,34.0,190.0,79.8,34.8929,30.0357,0.714,0.607,0.737,0.929,0.622,0.75,3330.0,1671.0,1659.0,50.2,9.6,0.91,13,Florida Panthers,/api/v1/teams/13,20202021
56,36,17,3,75,67.0,3.214,2.589,1.1443,22.2,40.0,29.0,180.0,84.2,30.2143,28.2679,0.786,0.5,0.909,1.0,0.655,0.64,3127.0,1567.0,1560.0,50.1,10.6,0.908,14,Tampa Bay Lightning,/api/v1/teams/14,20202021
56,36,15,5,77,68.8,3.357,2.875,1.2336,24.8,38.0,26.0,153.0,84.0,29.4107,28.7857,0.75,0.5,0.727,0.929,0.677,0.545,3134.0,1542.0,1592.0,49.2,11.4,0.9,15,Washington Capitals,/api/v1/teams/15,20202021
56,24,25,7,55,49.1,2.839,3.286,0.8,21.7,38.0,35.0,175.0,76.8,29.1964,33.7143,0.63,0.241,0.647,0.789,0.45,0.41200000000000003,3105.0,1439.0,1666.0,46.3,9.7,0.903,16,Chicago Blackhawks,/api/v1/teams/16,20202021
56,19,27,10,48,42.9,2.232,3.0,0.7768,11.4,17.0,33.0,149.0,78.7,27.2857,31.8929,0.5,0.219,0.643,0.833,0.318,0.353,3041.0,1523.0,1518.0,50.1,8.2,0.906,17,Detroit Red Wings,/api/v1/teams/17,20202021
56,31,23,2,64,57.1,2.696,2.75,1.1429,17.6,28.0,42.0,159.0,75.6,29.9821,31.3036,0.72,0.419,0.75,0.895,0.5710000000000001,0.519,3149.0,1628.0,1521.0,51.7,9.0,0.912,18,Nashville Predators,/api/v1/teams/18,20202021
56,27,20,9,63,56.3,2.982,2.982,0.9273,23.2,36.0,38.0,155.0,77.8,28.9643,29.8214,0.5650000000000001,0.424,0.6960000000000001,0.8,0.5,0.467,3145.0,1677.0,1468.0,53.3,10.3,0.9,19,St. Louis Blues,/api/v1/teams/19,20202021
56,26,27,3,55,49.1,2.768,2.857,1.0667,18.3,32.0,34.0,175.0,80.2,30.1607,28.1607,0.741,0.20700000000000002,0.737,0.9570000000000001,0.47100000000000003,0.429,3085.0,1541.0,1544.0,50.0,9.2,0.899,20,Calgary Flames,/api/v1/teams/20,20202021
56,39,13,4,82,73.2,3.518,2.357,1.4886,22.7,47.0,30.0,207.0,83.0,34.5893,25.4107,0.806,0.5,0.87,0.9390000000000001,0.733,0.545,3235.0,1670.0,1565.0,51.6,10.2,0.907,21,Colorado Avalanche,/api/v1/teams/21,20202021
56,35,19,2,72,64.3,3.268,2.75,0.9914000000000001,27.6,48.0,27.0,174.0,82.5,29.8929,30.6607,0.852,0.41400000000000003,0.8260000000000001,0.897,0.583,0.633,2977.0,1501.0,1476.0,50.4,10.9,0.91,22,Edmonton Oilers,/api/v1/teams/22,20202021
56,23,29,4,50,44.6,2.643,3.339,0.7939,17.4,27.0,37.0,155.0,79.8,29.0893,33.3929,0.72,0.161,0.706,0.882,0.357,0.429,3162.0,1655.0,1507.0,52.3,9.1,0.9,23,Vancouver Canucks,/api/v1/teams/23,20202021
56,17,30,9,43,38.4,2.214,3.161,0.8197,8.9,11.0,33.0,123.0,79.9,26.7857,30.5714,0.444,0.17200000000000001,0.529,0.643,0.316,0.306,3118.0,1591.0,1527.0,51.0,8.3,0.897,24,Anaheim Ducks,/api/v1/teams/24,20202021
56,23,19,14,60,53.6,2.786,2.643,1.086,23.6,37.0,32.0,157.0,79.1,30.3393,27.1071,0.654,0.2,0.75,0.857,0.457,0.333,3218.0,1668.0,1550.0,51.8,9.2,0.903,25,Dallas Stars,/api/v1/teams/25,20202021
56,21,28,7,49,43.8,2.536,3.018,0.7983,18.9,32.0,26.0,169.0,83.7,28.3393,31.1786,0.667,0.2,0.769,0.875,0.375,0.333,2981.0,1509.0,1472.0,50.6,8.9,0.903,26,Los Angeles Kings,/api/v1/teams/26,20202021
56,21,28,7,49,43.8,2.607,3.5,0.7836000000000001,14.1,22.0,36.0,156.0,80.4,30.0357,31.9821,0.464,0.28600000000000003,0.6880000000000001,0.6880000000000001,0.47800000000000004,0.333,3156.0,1528.0,1628.0,48.4,8.7,0.891,28,San Jose Sharks,/api/v1/teams/28,20202021
56,18,26,12,48,42.9,2.393,3.286,0.7405,15.4,18.0,28.0,117.0,79.0,29.0179,32.4107,0.406,0.20800000000000002,0.45,0.75,0.273,0.357,3061.0,1387.0,1674.0,45.3,8.2,0.899,29,Columbus Blue Jackets,/api/v1/teams/29,20202021
56,35,16,5,75,67.0,3.214,2.839,1.1667,17.6,29.0,31.0,165.0,80.8,28.3036,30.4464,0.767,0.462,0.739,0.875,0.714,0.517,3261.0,1517.0,1744.0,46.5,11.4,0.907,30,Minnesota Wild,/api/v1/teams/30,20202021
56,30,23,3,63,56.3,3.036,2.714,1.0784,23.0,37.0,29.0,161.0,80.5,29.6607,30.5893,0.679,0.393,0.762,0.864,0.483,0.625,2957.0,1492.0,1465.0,50.5,10.2,0.911,52,Winnipeg Jets,/api/v1/teams/52,20202021
56,24,26,6,54,48.2,2.6790000000000003,3.107,0.8696,20.8,37.0,32.0,178.0,80.8,27.4643,30.4643,0.609,0.303,0.615,0.857,0.4,0.441,3108.0,1525.0,1583.0,49.1,9.8,0.898,53,Arizona Coyotes,/api/v1/teams/53,20202021
56,40,14,2,82,73.2,3.393,2.179,1.3776,17.8,31.0,19.0,174.0,86.8,32.6607,27.2679,0.861,0.45,0.846,0.931,0.769,0.667,3102.0,1536.0,1566.0,49.5,10.4,0.92,54,Vegas Golden Knights,/api/v1/teams/54,20202021
82,27,46,9,63,38.4,2.988,3.683,0.8341000000000001,15.6,35.0,42.0,225.0,80.2,31.2439,30.9756,0.421,0.25,0.56,0.762,0.39,0.275,4726.0,2214.0,2512.0,46.9,9.6,0.881,1,New Jersey Devils,/api/v1/teams/1,20212022
82,37,35,10,84,51.2,2.793,2.817,0.9938,22.1,46.0,34.0,208.0,84.2,28.8659,32.5488,0.644,0.216,0.833,0.844,0.48,0.453,4342.0,2228.0,2114.0,51.3,9.7,0.913,2,New York Islanders,/api/v1/teams/2,20212022
82,52,24,6,110,67.1,3.049,2.488,1.0743,25.2,55.0,40.0,218.0,82.3,29.1707,30.8293,0.8290000000000001,0.439,0.857,0.886,0.625,0.633,4288.0,2061.0,2227.0,48.1,10.5,0.919,3,New York Rangers,/api/v1/teams/3,20212022
82,25,46,11,61,37.2,2.561,3.585,0.8377,12.6,30.0,57.0,239.0,75.7,30.9634,33.9634,0.541,0.111,0.6000000000000001,0.778,0.333,0.255,4695.0,2448.0,2247.0,52.1,8.3,0.894,4,Philadelphia Flyers,/api/v1/teams/4,20212022
82,46,25,11,103,62.8,3.2800000000000002,2.707,1.1765,20.2,50.0,33.0,248.0,84.4,34.7439,31.4146,0.8140000000000001,0.28200000000000003,0.8280000000000001,0.914,0.64,0.4,4619.0,2362.0,2257.0,51.1,9.4,0.914,5,Pittsburgh Penguins,/api/v1/teams/5,20212022
82,51,26,5,107,65.2,3.085,2.659,1.1862,21.2,50.0,49.0,236.0,81.3,36.122,28.7073,0.755,0.424,0.8240000000000001,0.892,0.7000000000000001,0.381,4880.0,2644.0,2236.0,54.2,8.5,0.907,6,Boston Bruins,/api/v1/teams/6,20212022
82,32,39,11,75,45.7,2.793,3.5,0.79,21.2,47.0,50.0,222.0,76.4,29.8902,32.9512,0.561,0.22,0.545,0.677,0.543,0.267,4418.0,2032.0,2386.0,46.0,9.3,0.894,7,Buffalo Sabres,/api/v1/teams/7,20212022
82,22,49,11,55,33.5,2.659,3.866,0.7908000000000001,13.7,34.0,67.0,248.0,75.5,29.7805,34.4268,0.533,0.115,0.722,0.842,0.318,0.259,4719.0,2321.0,2398.0,49.2,8.9,0.888,8,Montréal Canadiens,/api/v1/teams/8,20212022
82,33,42,7,73,44.5,2.732,3.22,0.84,19.3,47.0,49.0,243.0,80.3,30.0366,33.4146,0.553,0.273,0.636,0.885,0.464,0.385,4624.0,2216.0,2408.0,47.9,9.1,0.904,9,Ottawa Senators,/api/v1/teams/9,20212022
82,54,21,7,115,70.1,3.805,3.073,1.1538,27.3,63.0,42.0,231.0,82.0,34.5732,30.622,0.795,0.5,0.8290000000000001,0.909,0.642,0.679,4788.0,2636.0,2152.0,55.0,11.0,0.9,10,Toronto Maple Leafs,/api/v1/teams/10,20212022
82,54,20,8,116,70.7,3.378,2.439,1.383,22.0,51.0,33.0,232.0,88.0,34.122,28.1707,0.796,0.455,0.8290000000000001,0.895,0.6980000000000001,0.615,4853.0,2616.0,2237.0,53.9,9.9,0.913,12,Carolina Hurricanes,/api/v1/teams/12,20212022
82,58,18,6,122,74.4,4.11,2.951,1.3457,24.4,64.0,53.0,262.0,79.5,37.3415,30.6707,0.773,0.632,0.879,0.975,0.672,0.75,4901.0,2364.0,2537.0,48.2,11.0,0.904,13,Florida Panthers,/api/v1/teams/13,20212022
82,51,23,8,110,67.1,3.476,2.7800000000000002,1.2349,23.9,62.0,49.0,259.0,80.6,30.9146,29.7683,0.769,0.488,0.806,0.868,0.75,0.47100000000000003,4669.0,2340.0,2329.0,50.1,11.2,0.907,14,Tampa Bay Lightning,/api/v1/teams/14,20212022
82,44,26,12,100,61.0,3.293,2.951,1.1401,18.8,48.0,44.0,256.0,80.4,31.4268,29.0,0.654,0.333,0.8180000000000001,0.8130000000000001,0.521,0.5710000000000001,4724.0,2225.0,2499.0,47.1,10.5,0.898,15,Washington Capitals,/api/v1/teams/15,20212022
82,28,42,12,68,41.5,2.598,3.524,0.7448,19.2,47.0,53.0,245.0,76.2,28.8049,32.9634,0.622,0.111,0.6000000000000001,0.714,0.435,0.259,4299.0,2134.0,2165.0,49.6,9.0,0.893,16,Chicago Blackhawks,/api/v1/teams/16,20212022
82,32,40,10,74,45.1,2.768,3.7800000000000002,0.7756000000000001,16.3,37.0,59.0,227.0,73.8,29.439,33.6707,0.629,0.213,0.737,0.8210000000000001,0.5670000000000001,0.30000000000000004,4552.0,2247.0,2305.0,49.4,9.4,0.888,17,Detroit Red Wings,/api/v1/teams/17,20212022
82,45,30,7,97,59.1,3.195,3.049,1.051,24.4,63.0,59.0,258.0,79.2,29.7439,32.2683,0.744,0.333,0.857,0.9390000000000001,0.543,0.5680000000000001,4869.0,2495.0,2374.0,51.2,10.7,0.906,18,Nashville Predators,/api/v1/teams/18,20212022
82,49,22,11,109,66.5,3.768,2.915,1.1765,27.0,65.0,35.0,241.0,84.1,30.3902,31.5976,0.667,0.525,0.808,0.86,0.611,0.561,4516.0,2269.0,2247.0,50.2,12.4,0.908,19,St. Louis Blues,/api/v1/teams/19,20212022
82,50,21,11,111,67.7,3.549,2.512,1.4173,22.9,54.0,42.0,236.0,83.2,35.4634,28.9512,0.722,0.393,0.8210000000000001,0.93,0.683,0.35000000000000003,4788.0,2446.0,2342.0,51.1,10.0,0.913,20,Calgary Flames,/api/v1/teams/20,20212022
82,56,19,7,119,72.6,3.7560000000000002,2.829,1.2941,24.0,67.0,48.0,279.0,79.7,35.0488,32.0122,0.8270000000000001,0.433,0.909,0.907,0.784,0.516,4899.0,2316.0,2583.0,47.3,10.7,0.912,21,Colorado Avalanche,/api/v1/teams/21,20212022
82,49,27,6,104,63.4,3.476,3.061,1.0462,26.0,61.0,52.0,235.0,79.4,34.0244,32.2805,0.879,0.40800000000000003,0.966,0.921,0.595,0.622,4708.0,2414.0,2294.0,51.3,10.2,0.905,22,Edmonton Oilers,/api/v1/teams/22,20212022
82,40,30,12,92,56.1,3.0,2.817,1.0979,23.5,58.0,58.0,247.0,74.9,31.9756,31.8537,0.6920000000000001,0.302,0.762,0.844,0.47400000000000003,0.55,4625.0,2403.0,2222.0,52.0,9.4,0.912,23,Vancouver Canucks,/api/v1/teams/23,20212022
82,31,37,14,76,46.3,2.7800000000000002,3.2439999999999998,0.8298000000000001,21.9,48.0,43.0,219.0,80.8,29.1829,33.231700000000004,0.595,0.15,0.714,0.778,0.484,0.34,4510.0,2174.0,2336.0,48.2,9.5,0.902,24,Anaheim Ducks,/api/v1/teams/24,20212022
82,46,30,6,98,59.8,2.841,2.976,0.9245000000000001,22.4,54.0,46.0,241.0,79.0,30.3171,31.0366,0.727,0.368,0.867,0.8130000000000001,0.585,0.526,4812.0,2638.0,2174.0,54.8,9.4,0.904,25,Dallas Stars,/api/v1/teams/25,20212022
82,44,27,11,99,60.4,2.866,2.829,1.0196,16.1,40.0,53.0,248.0,76.7,34.939,28.5488,0.7000000000000001,0.381,0.773,0.784,0.586,0.45,4447.0,2321.0,2126.0,52.2,8.2,0.901,26,Los Angeles Kings,/api/v1/teams/26,20212022
82,32,37,13,77,47.0,2.573,3.183,0.7933,19.0,41.0,33.0,216.0,85.2,29.2683,31.9756,0.605,0.20500000000000002,0.652,0.833,0.333,0.417,4570.0,2267.0,2303.0,49.6,8.8,0.9,28,San Jose Sharks,/api/v1/teams/28,20212022
82,37,38,7,81,49.4,3.146,3.622,0.8271000000000001,18.6,41.0,51.0,220.0,78.6,30.0366,35.2073,0.6000000000000001,0.34,0.667,0.714,0.593,0.382,4654.0,2256.0,2398.0,48.5,10.5,0.897,29,Columbus Blue Jackets,/api/v1/teams/29,20212022
82,53,22,7,113,68.9,3.7199999999999998,3.037,1.3709,20.5,53.0,63.0,258.0,76.1,32.5122,31.4268,0.8,0.459,0.912,0.921,0.63,0.657,4815.0,2294.0,2521.0,47.6,11.4,0.903,30,Minnesota Wild,/api/v1/teams/30,20212022
82,39,32,11,89,54.3,3.049,3.085,0.963,21.1,52.0,58.0,247.0,75.0,32.2561,33.1829,0.6000000000000001,0.357,0.56,0.931,0.528,0.435,4458.0,2262.0,2196.0,50.7,9.5,0.907,52,Winnipeg Jets,/api/v1/teams/52,20212022
82,25,50,7,57,34.8,2.512,3.768,0.7104,13.9,28.0,64.0,202.0,75.0,25.8659,35.4878,0.444,0.23600000000000002,0.615,0.867,0.30000000000000004,0.31,4454.0,2105.0,2349.0,47.3,9.7,0.894,53,Arizona Coyotes,/api/v1/teams/53,20212022
82,43,31,8,94,57.3,3.195,2.976,1.1024,18.4,39.0,47.0,212.0,77.4,34.5122,29.9756,0.6890000000000001,0.324,0.759,0.886,0.5,0.545,4760.0,2348.0,2412.0,49.3,9.3,0.901,54,Vegas Golden Knights,/api/v1/teams/54,20212022
82,27,49,6,60,36.6,2.598,3.463,0.8042,14.6,32.0,56.0,220.0,74.9,29.0244,28.8659,0.484,0.23500000000000001,0.619,0.739,0.41000000000000003,0.231,4519.0,2154.0,2365.0,47.7,8.9,0.88,55,Seattle Kraken,/api/v1/teams/55,20212022
